U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time;
02,60;3,08;00,00;13,74;600,0;42,3;N/A;N/A;OFF;ON;CC;NONE;00:08:25,940;
02,60;3,12;00,00;9,99;600,0;31,2;N/A;N/A;OFF;ON;CC;NONE;00:08:26,440;
02,60;3,16;00,00;6,25;600,0;19,7;N/A;N/A;OFF;ON;CC;NONE;00:08:26,940;
02,60;3,20;00,00;2,50;600,0;8,0;N/A;N/A;OFF;ON;CC;NONE;00:08:27,440;
02,60;3,11;00,00;11,48;600,0;35,7;N/A;N/A;OFF;ON;CC;NONE;00:08:27,940;
02,60;3,22;00,00;1,03;600,0;3,3;N/A;N/A;OFF;ON;CC;NONE;00:08:28,440;
02,60;3,23;00,00;0,19;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:28,940;
02,60;3,23;00,00;0,27;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:29,440;
02,60;3,23;00,00;0,35;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:29,940;
02,60;3,24;00,00;0,43;600,0;1,4;N/A;N/A;OFF;ON;CC;NONE;00:08:30,440;
02,60;3,18;00,00;6,07;600,0;19,3;N/A;N/A;OFF;ON;CC;NONE;00:08:30,940;
02,60;3,12;00,00;12,34;600,0;38,4;N/A;N/A;OFF;ON;CC;NONE;00:08:31,440;
02,60;3,04;00,00;18,68;600,0;56,7;N/A;N/A;OFF;ON;CC;NONE;00:08:31,940;
02,60;2,96;00,00;25,01;600,0;74,1;N/A;N/A;OFF;ON;CC;NONE;00:08:32,440;
02,60;2,92;00,00;27,68;600,0;80,8;N/A;N/A;OFF;ON;CC;NONE;00:08:32,940;
02,60;3,02;00,00;17,53;600,0;52,9;N/A;N/A;OFF;ON;CC;NONE;00:08:33,440;
02,60;3,13;00,00;7,16;600,0;22,4;N/A;N/A;OFF;ON;CC;NONE;00:08:33,940;
02,60;3,11;00,00;9,83;600,0;30,5;N/A;N/A;OFF;ON;CC;NONE;00:08:34,440;
02,60;3,06;00,00;13,62;600,0;41,7;N/A;N/A;OFF;ON;CC;NONE;00:08:34,940;
02,60;3,00;00,00;19,13;600,0;57,4;N/A;N/A;OFF;ON;CC;NONE;00:08:35,440;
02,60;2,94;00,00;24,84;600,0;72,9;N/A;N/A;OFF;ON;CC;NONE;00:08:35,940;
02,60;3,03;00,00;14,59;600,0;44,2;N/A;N/A;OFF;ON;CC;NONE;00:08:36,440;
02,60;3,19;00,00;0,30;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:36,940;
02,60;3,20;00,00;0,63;600,0;2,0;N/A;N/A;OFF;ON;CC;NONE;00:08:37,440;
02,60;3,20;00,00;1,18;600,0;3,8;N/A;N/A;OFF;ON;CC;NONE;00:08:37,940;
02,60;3,13;00,00;7,81;600,0;24,5;N/A;N/A;OFF;ON;CC;NONE;00:08:38,440;
02,60;3,16;00,00;4,42;600,0;14,0;N/A;N/A;OFF;ON;CC;NONE;00:08:38,940;
02,60;3,20;00,00;1,30;600,0;4,1;N/A;N/A;OFF;ON;CC;NONE;00:08:39,440;
02,60;3,22;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:39,940;
02,60;3,22;00,00;0,28;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:40,440;
02,60;3,22;00,00;0,88;600,0;2,8;N/A;N/A;OFF;ON;CC;NONE;00:08:40,940;
02,60;3,21;00,00;1,45;600,0;4,6;N/A;N/A;OFF;ON;CC;NONE;00:08:41,440;
02,60;3,16;00,00;6,81;600,0;21,4;N/A;N/A;OFF;ON;CC;NONE;00:08:41,940;
02,60;3,15;00,00;7,10;600,0;22,4;N/A;N/A;OFF;ON;CC;NONE;00:08:42,440;
02,60;3,13;00,00;9,40;600,0;29,3;N/A;N/A;OFF;ON;CC;NONE;00:08:42,940;
02,60;3,12;00,00;9,52;600,0;29,7;N/A;N/A;OFF;ON;CC;NONE;00:08:43,440;
02,60;3,10;00,00;10,74;600,0;33,3;N/A;N/A;OFF;ON;CC;NONE;00:08:43,940;
02,60;3,01;00,00;18,86;600,0;56,8;N/A;N/A;OFF;ON;CC;NONE;00:08:44,440;
02,60;3,01;00,00;18,26;600,0;54,9;N/A;N/A;OFF;ON;CC;NONE;00:08:44,940;
02,60;3,07;00,00;12,04;600,0;37,0;N/A;N/A;OFF;ON;CC;NONE;00:08:45,440;
02,60;3,14;00,00;5,74;600,0;18,0;N/A;N/A;OFF;ON;CC;NONE;00:08:45,940;
02,60;3,04;00,00;15,94;600,0;47,5;N/A;N/A;OFF;ON;CC;NONE;00:08:46,440;
02,60;3,07;00,00;11,73;600,0;36,0;N/A;N/A;OFF;ON;CC;NONE;00:08:46,940;
02,60;3,19;00,00;0,33;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:47,440;
02,60;3,20;00,00;0,24;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:47,940;
02,60;3,20;00,00;0,16;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:48,440;
02,60;3,21;00,00;0,08;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:48,940;
02,60;3,22;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:49,440;
02,60;3,14;00,00;7,16;600,0;22,5;N/A;N/A;OFF;ON;CC;NONE;00:08:49,940;
02,60;3,10;00,00;10,98;600,0;34,0;N/A;N/A;OFF;ON;CC;NONE;00:08:50,440;
02,60;3,20;00,00;0,50;600,0;1,6;N/A;N/A;OFF;ON;CC;NONE;00:08:50,940;
02,60;3,06;00,00;14,65;600,0;44,7;N/A;N/A;OFF;ON;CC;NONE;00:08:51,440;
02,60;3,07;00,00;12,91;600,0;39,6;N/A;N/A;OFF;ON;CC;NONE;00:08:51,940;
02,60;3,19;00,00;0,88;600,0;2,8;N/A;N/A;OFF;ON;CC;NONE;00:08:52,440;
02,60;3,21;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:52,940;
02,60;3,21;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:53,440;
02,60;3,14;00,00;7,34;600,0;23,0;N/A;N/A;OFF;ON;CC;NONE;00:08:53,940;
02,60;3,18;00,00;2,91;600,0;9,2;N/A;N/A;OFF;ON;CC;NONE;00:08:54,440;
02,60;3,21;00,00;0,33;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:54,940;
02,60;3,09;00,00;12,17;600,0;37,5;N/A;N/A;OFF;ON;CC;NONE;00:08:55,440;
02,60;3,03;00,00;16,84;600,0;51,0;N/A;N/A;OFF;ON;CC;NONE;00:08:55,940;
02,60;3,02;00,00;16,34;600,0;49,4;N/A;N/A;OFF;ON;CC;NONE;00:08:56,440;
02,60;3,03;00,00;15,37;600,0;46,5;N/A;N/A;OFF;ON;CC;NONE;00:08:56,940;
02,60;3,05;00,00;12,43;600,0;37,9;N/A;N/A;OFF;ON;CC;NONE;00:08:57,440;
02,60;3,11;00,00;7,23;600,0;22,5;N/A;N/A;OFF;ON;CC;NONE;00:08:57,940;
02,60;3,16;00,00;2,01;600,0;6,3;N/A;N/A;OFF;ON;CC;NONE;00:08:58,440;
02,60;3,12;00,00;7,13;600,0;22,2;N/A;N/A;OFF;ON;CC;NONE;00:08:58,940;
02,60;3,10;00,00;8,38;600,0;25,9;N/A;N/A;OFF;ON;CC;NONE;00:08:59,440;
02,60;3,18;00,00;1,06;600,0;3,3;N/A;N/A;OFF;ON;CC;NONE;00:08:59,940;
02,60;3,16;00,00;3,11;600,0;9,9;N/A;N/A;OFF;ON;CC;NONE;00:09:00,440;
02,60;3,19;00,00;1,10;600,0;3,5;N/A;N/A;OFF;ON;CC;NONE;00:09:00,940;
02,60;3,10;00,00;9,61;600,0;29,7;N/A;N/A;OFF;ON;CC;NONE;00:09:01,440;
02,60;3,19;00,00;1,19;600,0;3,8;N/A;N/A;OFF;ON;CC;NONE;00:09:01,940;
02,60;3,10;00,00;10,07;600,0;31,1;N/A;N/A;OFF;ON;CC;NONE;00:09:02,440;
02,60;2,94;00,00;23,24;600,0;68,4;N/A;N/A;OFF;ON;CC;NONE;00:09:02,940;
02,60;2,89;00,00;26,81;600,0;77,5;N/A;N/A;OFF;ON;CC;NONE;00:09:03,440;
02,60;2,91;00,00;23,27;600,0;67,8;N/A;N/A;OFF;ON;CC;NONE;00:09:03,940;
02,60;3,09;00,00;6,63;600,0;20,4;N/A;N/A;OFF;ON;CC;NONE;00:09:04,440;
02,60;3,17;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:04,940;
02,60;3,18;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:05,440;
02,60;3,18;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:05,940;
02,60;3,19;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:06,440;
02,60;3,19;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:06,940;
02,60;3,07;00,00;12,19;600,0;37,3;N/A;N/A;OFF;ON;CC;NONE;00:09:07,440;
02,60;3,15;00,00;3,78;600,0;11,8;N/A;N/A;OFF;ON;CC;NONE;00:09:07,940;
02,60;3,15;00,00;4,04;600,0;12,7;N/A;N/A;OFF;ON;CC;NONE;00:09:08,440;
02,60;3,09;00,00;9,41;600,0;29,1;N/A;N/A;OFF;ON;CC;NONE;00:09:08,940;
02,60;3,08;00,00;9,64;600,0;29,7;N/A;N/A;OFF;ON;CC;NONE;00:09:09,440;
02,60;3,16;00,00;2,63;600,0;8,2;N/A;N/A;OFF;ON;CC;NONE;00:09:09,940;
02,60;3,17;00,00;1,44;600,0;4,5;N/A;N/A;OFF;ON;CC;NONE;00:09:10,440;
02,60;3,05;00,00;13,43;600,0;40,8;N/A;N/A;OFF;ON;CC;NONE;00:09:10,940;
02,60;3,03;00,00;13,92;600,0;42,2;N/A;N/A;OFF;ON;CC;NONE;00:09:11,440;
02,60;3,06;00,00;11,07;600,0;33,8;N/A;N/A;OFF;ON;CC;NONE;00:09:11,940;
02,60;3,13;00,00;4,22;600,0;13,2;N/A;N/A;OFF;ON;CC;NONE;00:09:12,440;
02,60;3,07;00,00;10,55;600,0;32,4;N/A;N/A;OFF;ON;CC;NONE;00:09:12,940;
02,60;3,06;00,00;10,91;600,0;33,4;N/A;N/A;OFF;ON;CC;NONE;00:09:13,440;
02,60;3,09;00,00;7,24;600,0;22,4;N/A;N/A;OFF;ON;CC;NONE;00:09:13,940;
02,60;3,14;00,00;2,94;600,0;9,3;N/A;N/A;OFF;ON;CC;NONE;00:09:14,440;
02,60;3,09;00,00;8,84;600,0;27,2;N/A;N/A;OFF;ON;CC;NONE;00:09:14,940;
02,60;3,02;00,00;14,16;600,0;42,7;N/A;N/A;OFF;ON;CC;NONE;00:09:15,440;
02,60;2,96;00,00;18,87;600,0;55,9;N/A;N/A;OFF;ON;CC;NONE;00:09:15,940;
02,60;2,90;00,00;23,77;600,0;68,9;N/A;N/A;OFF;ON;CC;NONE;00:09:16,440;
02,60;2,91;00,00;21,42;600,0;62,3;N/A;N/A;OFF;ON;CC;NONE;00:09:16,940;
02,60;3,13;00,00;1,24;600,0;3,9;N/A;N/A;OFF;ON;CC;NONE;00:09:17,440;
02,60;3,15;00,00;0,32;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:17,940;
02,60;3,16;00,00;0,25;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:18,440;
02,60;3,16;00,00;0,19;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:18,940;
02,60;3,17;00,00;0,12;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:19,440;
02,60;3,17;00,00;0,06;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:19,940;
02,60;3,09;00,00;8,75;600,0;26,9;N/A;N/A;OFF;ON;CC;NONE;00:09:20,440;
02,60;3,05;00,00;11,64;600,0;35,4;N/A;N/A;OFF;ON;CC;NONE;00:09:20,940;
02,60;3,01;00,00;14,29;600,0;43,1;N/A;N/A;OFF;ON;CC;NONE;00:09:21,440;
02,60;2,98;00,00;16,94;600,0;50,5;N/A;N/A;OFF;ON;CC;NONE;00:09:21,940;
02,60;2,99;00,00;14,55;600,0;43,6;N/A;N/A;OFF;ON;CC;NONE;00:09:22,440;
02,60;3,05;00,00;8,66;600,0;26,4;N/A;N/A;OFF;ON;CC;NONE;00:09:22,940;
02,60;3,09;00,00;6,23;600,0;19,2;N/A;N/A;OFF;ON;CC;NONE;00:09:23,440;
02,60;3,11;00,00;3,91;600,0;12,2;N/A;N/A;OFF;ON;CC;NONE;00:09:23,940;
02,60;3,14;00,00;1,60;600,0;5,1;N/A;N/A;OFF;ON;CC;NONE;00:09:24,440;
02,60;3,06;00,00;9,76;600,0;29,8;N/A;N/A;OFF;ON;CC;NONE;00:09:24,940;
02,60;3,09;00,00;6,45;600,0;19,9;N/A;N/A;OFF;ON;CC;NONE;00:09:25,440;
02,60;2,99;00,00;15,27;600,0;45,7;N/A;N/A;OFF;ON;CC;NONE;00:09:25,940;
02,60;2,98;00,00;15,40;600,0;45,9;N/A;N/A;OFF;ON;CC;NONE;00:09:26,440;
02,60;2,96;00,00;16,63;600,0;49,3;N/A;N/A;OFF;ON;CC;NONE;00:09:26,940;
02,60;2,99;00,00;13,45;600,0;40,2;N/A;N/A;OFF;ON;CC;NONE;00:09:27,440;
02,60;3,03;00,00;9,72;600,0;29,4;N/A;N/A;OFF;ON;CC;NONE;00:09:27,940;
02,60;3,07;00,00;5,96;600,0;18,4;N/A;N/A;OFF;ON;CC;NONE;00:09:28,440;
02,60;3,12;00,00;2,20;600,0;6,9;N/A;N/A;OFF;ON;CC;NONE;00:09:28,940;
02,60;3,02;00,00;11,51;600,0;34,8;N/A;N/A;OFF;ON;CC;NONE;00:09:29,440;
02,60;3,14;00,00;0,61;600,0;1,9;N/A;N/A;OFF;ON;CC;NONE;00:09:29,940;
02,60;3,15;00,00;0,20;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:30,440;
02,60;3,15;00,00;0,28;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:30,940;
02,60;3,16;00,00;0,35;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:31,440;
02,60;3,16;00,00;0,69;600,0;2,1;N/A;N/A;OFF;ON;CC;NONE;00:09:31,940;
02,60;3,09;00,00;6,52;600,0;20,2;N/A;N/A;OFF;ON;CC;NONE;00:09:32,440;
02,60;3,02;00,00;12,82;600,0;38,7;N/A;N/A;OFF;ON;CC;NONE;00:09:32,940;
02,60;2,94;00,00;19,17;600,0;56,4;N/A;N/A;OFF;ON;CC;NONE;00:09:33,440;
02,60;2,86;00,00;25,50;600,0;72,9;N/A;N/A;OFF;ON;CC;NONE;00:09:33,940;
02,60;2,83;00,00;27,00;600,0;76,4;N/A;N/A;OFF;ON;CC;NONE;00:09:34,440;
02,60;2,93;00,00;16,71;600,0;49,0;N/A;N/A;OFF;ON;CC;NONE;00:09:34,940;
02,60;3,05;00,00;6,34;600,0;19,3;N/A;N/A;OFF;ON;CC;NONE;00:09:35,440;
02,60;3,00;00,00;12,06;600,0;36,0;N/A;N/A;OFF;ON;CC;NONE;00:09:35,940;
02,60;2,97;00,00;13,96;600,0;41,4;N/A;N/A;OFF;ON;CC;NONE;00:09:36,440;
02,60;2,90;00,00;19,56;600,0;56,7;N/A;N/A;OFF;ON;CC;NONE;00:09:36,940;
02,60;2,83;00,00;25,27;600,0;71,4;N/A;N/A;OFF;ON;CC;NONE;00:09:37,440;
02,60;2,95;00,00;13,26;600,0;39,0;N/A;N/A;OFF;ON;CC;NONE;00:09:37,940;
02,60;3,10;00,00;0,25;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:38,440;
02,60;3,11;00,00;0,67;600,0;2,0;N/A;N/A;OFF;ON;CC;NONE;00:09:38,940;
02,60;3,11;00,00;1,22;600,0;3,8;N/A;N/A;OFF;ON;CC;NONE;00:09:39,440;
02,60;3,04;00,00;7,59;600,0;23,1;N/A;N/A;OFF;ON;CC;NONE;00:09:39,940;
02,60;3,08;00,00;4,18;600,0;12,9;N/A;N/A;OFF;ON;CC;NONE;00:09:40,440;
02,60;3,12;00,00;1,05;600,0;3,3;N/A;N/A;OFF;ON;CC;NONE;00:09:40,940;
02,60;3,13;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:41,440;
02,60;3,13;00,00;0,80;600,0;2,6;N/A;N/A;OFF;ON;CC;NONE;00:09:41,940;
02,60;3,13;00,00;0,81;600,0;2,6;N/A;N/A;OFF;ON;CC;NONE;00:09:42,440;
02,60;3,13;00,00;1,52;600,0;4,7;N/A;N/A;OFF;ON;CC;NONE;00:09:42,940;
02,60;3,07;00,00;6,89;600,0;21,1;N/A;N/A;OFF;ON;CC;NONE;00:09:43,440;
02,60;3,06;00,00;7,11;600,0;21,8;N/A;N/A;OFF;ON;CC;NONE;00:09:43,940;
02,60;3,03;00,00;9,63;600,0;29,2;N/A;N/A;OFF;ON;CC;NONE;00:09:44,440;
02,60;3,03;00,00;9,20;600,0;27,9;N/A;N/A;OFF;ON;CC;NONE;00:09:44,940;
02,60;3,00;00,00;11,85;600,0;35,5;N/A;N/A;OFF;ON;CC;NONE;00:09:45,440;
02,60;2,91;00,00;18,92;600,0;55,2;N/A;N/A;OFF;ON;CC;NONE;00:09:45,940;
02,60;2,92;00,00;17,80;600,0;51,9;N/A;N/A;OFF;ON;CC;NONE;00:09:46,440;
02,60;2,98;00,00;11,54;600,0;34,4;N/A;N/A;OFF;ON;CC;NONE;00:09:46,940;
02,60;3,05;00,00;5,27;600,0;16,0;N/A;N/A;OFF;ON;CC;NONE;00:09:47,440;
02,60;2,91;00,00;19,12;600,0;55,0;N/A;N/A;OFF;ON;CC;NONE;00:09:47,940;
02,60;2,99;00,00;9,92;600,0;29,6;N/A;N/A;OFF;ON;CC;NONE;00:09:48,440;
02,60;3,11;00,00;0,32;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:48,940;
02,60;3,12;00,00;0,23;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:49,440;
02,60;3,12;00,00;0,15;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:49,940;
02,60;3,13;00,00;0,07;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:50,440;
02,60;3,13;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:50,940;
02,60;3,05;00,00;7,60;600,0;23,2;N/A;N/A;OFF;ON;CC;NONE;00:09:51,440;
02,60;3,02;00,00;10,25;600,0;30,9;N/A;N/A;OFF;ON;CC;NONE;00:09:51,940;
02,60;3,12;00,00;0,42;600,0;1,3;N/A;N/A;OFF;ON;CC;NONE;00:09:52,440;
02,60;2,97;00,00;14,93;600,0;44,3;N/A;N/A;OFF;ON;CC;NONE;00:09:52,940;
02,60;2,98;00,00;12,69;600,0;37,8;N/A;N/A;OFF;ON;CC;NONE;00:09:53,440;
02,60;3,11;00,00;0,48;600,0;1,5;N/A;N/A;OFF;ON;CC;NONE;00:09:53,940;
02,60;3,13;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:54,440;
02,60;3,13;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:54,940;
02,60;3,04;00,00;8,45;600,0;25,7;N/A;N/A;OFF;ON;CC;NONE;00:09:55,440;
02,60;3,11;00,00;1,75;600,0;5,4;N/A;N/A;OFF;ON;CC;NONE;00:09:55,940;
02,60;3,13;00,00;0,37;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:09:56,440;
02,60;2,99;00,00;12,55;600,0;37,5;N/A;N/A;OFF;ON;CC;NONE;00:09:56,940;
02,60;2,93;00,00;16,97;600,0;49,8;N/A;N/A;OFF;ON;CC;NONE;00:09:57,440;
02,60;2,93;00,00;16,27;600,0;47,6;N/A;N/A;OFF;ON;CC;NONE;00:09:57,940;
02,60;2,93;00,00;15,29;600,0;44,8;N/A;N/A;OFF;ON;CC;NONE;00:09:58,440;
02,60;2,96;00,00;12,03;600,0;35,6;N/A;N/A;OFF;ON;CC;NONE;00:09:58,940;
02,60;3,02;00,00;6,84;600,0;20,7;N/A;N/A;OFF;ON;CC;NONE;00:09:59,440;
02,60;3,08;00,00;1,63;600,0;5,1;N/A;N/A;OFF;ON;CC;NONE;00:09:59,940;
02,60;3,02;00,00;7,96;600,0;24,0;N/A;N/A;OFF;ON;CC;NONE;00:10:00,440;
02,60;3,02;00,00;7,35;600,0;22,1;N/A;N/A;OFF;ON;CC;NONE;00:10:00,940;
02,60;3,09;00,00;1,06;600,0;3,3;N/A;N/A;OFF;ON;CC;NONE;00:10:01,440;
02,60;3,08;00,00;2,96;600,0;9,1;N/A;N/A;OFF;ON;CC;NONE;00:10:01,940;
02,60;3,10;00,00;0,95;600,0;2,9;N/A;N/A;OFF;ON;CC;NONE;00:10:02,440;
02,60;2,99;00,00;11,33;600,0;33,8;N/A;N/A;OFF;ON;CC;NONE;00:10:02,940;
02,60;3,10;00,00;1,41;600,0;4,4;N/A;N/A;OFF;ON;CC;NONE;00:10:03,440;
02,60;2,98;00,00;12,06;600,0;35,9;N/A;N/A;OFF;ON;CC;NONE;00:10:03,940;
02,60;2,84;00,00;23,52;600,0;66,8;N/A;N/A;OFF;ON;CC;NONE;00:10:04,440;
02,60;2,78;00,00;27,08;600,0;75,3;N/A;N/A;OFF;ON;CC;NONE;00:10:04,940;
02,60;2,82;00,00;22,08;600,0;62,2;N/A;N/A;OFF;ON;CC;NONE;00:10:05,440;
02,60;3,01;00,00;5,34;600,0;16,0;N/A;N/A;OFF;ON;CC;NONE;00:10:05,940;
02,60;3,08;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:06,440;
02,60;3,09;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:06,940;
02,60;3,09;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:07,440;
02,60;3,10;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:07,940;
02,60;3,11;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:08,440;
02,60;2,97;00,00;12,31;600,0;36,6;N/A;N/A;OFF;ON;CC;NONE;00:10:08,940;
02,60;3,07;00,00;2,68;600,0;8,1;N/A;N/A;OFF;ON;CC;NONE;00:10:09,440;
02,60;3,06;00,00;4,49;600,0;13,7;N/A;N/A;OFF;ON;CC;NONE;00:10:09,940;
02,60;3,00;00,00;9,85;600,0;29,5;N/A;N/A;OFF;ON;CC;NONE;00:10:10,440;
02,60;3,00;00,00;8,81;600,0;26,4;N/A;N/A;OFF;ON;CC;NONE;00:10:10,940;
02,60;3,04;00,00;5,51;600,0;16,6;N/A;N/A;OFF;ON;CC;NONE;00:10:11,440;
02,60;3,08;00,00;1,84;600,0;5,7;N/A;N/A;OFF;ON;CC;NONE;00:10:11,940;
02,60;2,95;00,00;13,76;600,0;40,6;N/A;N/A;OFF;ON;CC;NONE;00:10:12,440;
02,60;2,94;00,00;13,89;600,0;40,8;N/A;N/A;OFF;ON;CC;NONE;00:10:12,940;
02,60;2,97;00,00;10,55;600,0;31,3;N/A;N/A;OFF;ON;CC;NONE;00:10:13,440;
02,60;3,04;00,00;3,69;600,0;11,2;N/A;N/A;OFF;ON;CC;NONE;00:10:13,940;
02,60;2,97;00,00;10,68;600,0;31,7;N/A;N/A;OFF;ON;CC;NONE;00:10:14,440;
02,60;2,96;00,00;10,86;600,0;32,2;N/A;N/A;OFF;ON;CC;NONE;00:10:14,940;
02,60;3,00;00,00;6,91;600,0;20,8;N/A;N/A;OFF;ON;CC;NONE;00:10:15,440;
02,60;3,05;00,00;2,63;600,0;8,1;N/A;N/A;OFF;ON;CC;NONE;00:10:15,940;
02,60;2,97;00,00;11,01;600,0;32,5;N/A;N/A;OFF;ON;CC;NONE;00:10:16,440;
02,60;2,92;00,00;14,46;600,0;42,2;N/A;N/A;OFF;ON;CC;NONE;00:10:16,940;
02,60;2,86;00,00;19,25;600,0;55,0;N/A;N/A;OFF;ON;CC;NONE;00:10:17,440;
02,60;2,79;00,00;24,12;600,0;67,2;N/A;N/A;OFF;ON;CC;NONE;00:10:17,940;
02,60;2,82;00,00;19,84;600,0;55,9;N/A;N/A;OFF;ON;CC;NONE;00:10:18,440;
02,60;3,04;00,00;0,83;600,0;2,5;N/A;N/A;OFF;ON;CC;NONE;00:10:18,940;
02,60;3,06;00,00;0,31;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:19,440;
02,60;3,07;00,00;0,25;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:19,940;
02,60;3,08;00,00;0,18;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:20,440;
02,60;3,08;00,00;0,12;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:20,940;
02,60;3,09;00,00;0,05;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:21,440;
02,60;2,99;00,00;9,07;600,0;27,1;N/A;N/A;OFF;ON;CC;NONE;00:10:21,940;
02,60;2,95;00,00;11,85;600,0;35,0;N/A;N/A;OFF;ON;CC;NONE;00:10:22,440;
02,60;2,91;00,00;14,50;600,0;42,2;N/A;N/A;OFF;ON;CC;NONE;00:10:22,940;
02,60;2,87;00,00;17,15;600,0;49,3;N/A;N/A;OFF;ON;CC;NONE;00:10:23,440;
02,60;2,90;00,00;14,09;600,0;40,8;N/A;N/A;OFF;ON;CC;NONE;00:10:23,940;
02,60;2,96;00,00;8,44;600,0;25,0;N/A;N/A;OFF;ON;CC;NONE;00:10:24,440;
02,60;2,99;00,00;6,06;600,0;18,1;N/A;N/A;OFF;ON;CC;NONE;00:10:24,940;
02,60;3,02;00,00;3,73;600,0;11,2;N/A;N/A;OFF;ON;CC;NONE;00:10:25,440;
02,60;3,05;00,00;1,39;600,0;4,3;N/A;N/A;OFF;ON;CC;NONE;00:10:25,940;
02,60;2,95;00,00;10,63;600,0;31,4;N/A;N/A;OFF;ON;CC;NONE;00:10:26,440;
02,60;3,01;00,00;5,23;600,0;15,7;N/A;N/A;OFF;ON;CC;NONE;00:10:26,940;
02,60;2,90;00,00;15,13;600,0;43,8;N/A;N/A;OFF;ON;CC;NONE;00:10:27,440;
02,60;2,88;00,00;15,50;600,0;44,6;N/A;N/A;OFF;ON;CC;NONE;00:10:27,940;
02,60;2,86;00,00;16,60;600,0;47,5;N/A;N/A;OFF;ON;CC;NONE;00:10:28,440;
02,60;2,89;00,00;13,16;600,0;38,1;N/A;N/A;OFF;ON;CC;NONE;00:10:28,940;
02,60;2,93;00,00;9,43;600,0;27,6;N/A;N/A;OFF;ON;CC;NONE;00:10:29,440;
02,60;2,98;00,00;5,67;600,0;16,9;N/A;N/A;OFF;ON;CC;NONE;00:10:29,940;
02,60;3,03;00,00;1,91;600,0;5,8;N/A;N/A;OFF;ON;CC;NONE;00:10:30,440;
02,60;2,93;00,00;11,29;600,0;33,0;N/A;N/A;OFF;ON;CC;NONE;00:10:30,940;
02,60;3,05;00,00;0,41;600,0;1,3;N/A;N/A;OFF;ON;CC;NONE;00:10:31,440;
02,60;3,06;00,00;0,20;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:31,940;
